1733113624635,181,HTTP Request,200,OK,Caso4 1-12,text,true,521,66,66,181
1733113624633,183,HTTP Request,200,OK,Caso4 1-34,text,true,507,66,66,183
1733113624636,196,HTTP Request,200,OK,Caso4 1-4,text,true,507,66,66,196
1733113624691,256,HTTP Request,200,OK,Caso4 1-54,text,true,521,76,76,256
1733113624636,359,HTTP Request,200,OK,Caso4 1-1,text,true,507,80,80,359
1733113624632,379,HTTP Request,200,OK,Caso4 1-37,text,true,507,79,79,379
1733113624634,378,HTTP Request,200,OK,Caso4 1-22,text,true,507,79,79,378
1733113624635,380,HTTP Request,200,OK,Caso4 1-13,text,true,521,78,78,380
1733113624635,388,HTTP Request,200,OK,Caso4 1-5,text,true,507,78,78,388
1733113624658,404,HTTP Request,200,OK,Caso4 1-50,text,true,507,80,80,404
1733113624661,406,HTTP Request,200,OK,Caso4 1-51,text,true,549,79,79,406
1733113624635,461,HTTP Request,200,OK,Caso4 1-10,text,true,521,81,81,461
1733113624635,496,HTTP Request,200,OK,Caso4 1-11,text,true,521,83,83,496
1733113624632,502,HTTP Request,200,OK,Caso4 1-3,text,true,507,83,83,502
1733113624628,570,HTTP Request,200,OK,Caso4 1-41,text,true,521,88,88,570
1733113624701,500,HTTP Request,200,OK,Caso4 1-55,text,true,507,87,87,500
1733113624635,568,HTTP Request,200,OK,Caso4 1-47,text,true,521,86,86,568
1733113624635,569,HTTP Request,200,OK,Caso4 1-46,text,true,507,85,85,569
1733113624805,412,HTTP Request,200,OK,Caso4 1-65,text,true,507,84,84,412
1733113624633,584,HTTP Request,200,OK,Caso4 1-30,text,true,521,83,83,584
1733113624634,613,HTTP Request,200,OK,Caso4 1-18,text,true,507,86,86,613
1733113624634,614,HTTP Request,200,OK,Caso4 1-20,text,true,535,85,85,614
1733113624731,530,HTTP Request,200,OK,Caso4 1-58,text,true,507,86,86,530
1733113624636,627,HTTP Request,200,OK,Caso4 1-40,text,true,507,85,85,626
1733113624634,631,HTTP Request,200,OK,Caso4 1-26,text,true,549,84,84,631
1733113624633,634,HTTP Request,200,OK,Caso4 1-44,text,true,507,83,83,633
1733113624721,547,HTTP Request,200,OK,Caso4 1-57,text,true,507,82,82,547
1733113624635,635,HTTP Request,200,OK,Caso4 1-15,text,true,549,82,82,635
1733113624641,630,HTTP Request,200,OK,Caso4 1-49,text,true,521,81,81,630
1733113624635,641,HTTP Request,200,OK,Caso4 1-7,text,true,549,80,80,641
1733113624632,702,HTTP Request,200,OK,Caso4 1-39,text,true,507,85,85,702
1733113624681,653,HTTP Request,200,OK,Caso4 1-53,text,true,549,85,85,653
1733113624632,703,HTTP Request,200,OK,Caso4 1-38,text,true,507,83,83,703
1733113624634,703,HTTP Request,200,OK,Caso4 1-21,text,true,521,82,82,703
1733113624632,711,HTTP Request,200,OK,Caso4 1-35,text,true,535,82,82,711
1733113624635,738,HTTP Request,200,OK,Caso4 1-16,text,true,535,83,83,738
1733113624671,717,HTTP Request,200,OK,Caso4 1-52,text,true,549,84,84,717
1733113624632,762,HTTP Request,200,OK,Caso4 1-36,text,true,521,83,83,762
1733113624633,768,HTTP Request,200,OK,Caso4 1-42,text,true,521,83,83,768
1733113624711,703,HTTP Request,200,OK,Caso4 1-56,text,true,521,83,83,703
1733113624631,787,HTTP Request,200,OK,Caso4 1-48,text,true,535,83,83,787
1733113624634,785,HTTP Request,200,OK,Caso4 1-27,text,true,549,83,83,785
1733113624771,678,HTTP Request,200,OK,Caso4 1-62,text,true,549,83,83,678
1733113624791,669,HTTP Request,200,OK,Caso4 1-64,text,true,507,83,83,669
1733113624634,827,HTTP Request,200,OK,Caso4 1-23,text,true,521,82,82,827
1733113624633,853,HTTP Request,200,OK,Caso4 1-8,text,true,549,83,83,853
1733113624633,853,HTTP Request,200,OK,Caso4 1-31,text,true,521,82,82,853
1733113624634,853,HTTP Request,200,OK,Caso4 1-17,text,true,549,82,82,853
1733113624634,854,HTTP Request,200,OK,Caso4 1-29,text,true,507,81,81,854
1733113624633,856,HTTP Request,200,OK,Caso4 1-28,text,true,549,81,81,856
1733113624636,854,HTTP Request,200,OK,Caso4 1-45,text,true,521,79,79,854
1733113624633,867,HTTP Request,200,OK,Caso4 1-6,text,true,521,79,79,867
1733113624636,913,HTTP Request,200,OK,Caso4 1-2,text,true,535,83,83,913
1733113624634,917,HTTP Request,200,OK,Caso4 1-24,text,true,521,82,82,917
1733113624635,921,HTTP Request,200,OK,Caso4 1-9,text,true,549,81,81,921
1733113624840,717,HTTP Request,200,OK,Caso4 1-69,text,true,549,80,80,717
1733113624811,756,HTTP Request,200,OK,Caso4 1-66,text,true,507,80,80,756
1733113624901,702,HTTP Request,200,OK,Caso4 1-75,text,true,507,83,83,702
