1733108838502,118,HTTP Request,200,OK,Caso4 1-1,text,true,507,8,8,118
1733108838503,140,HTTP Request,200,OK,Caso4 1-2,text,true,507,7,7,140
1733108838500,144,HTTP Request,200,OK,Caso4 1-4,text,true,521,6,6,144
1733108838503,191,HTTP Request,200,OK,Caso4 1-5,text,true,521,6,6,191
1733108838502,195,HTTP Request,200,OK,Caso4 1-6,text,true,521,5,5,195
1733108838607,91,HTTP Request,200,OK,Caso4 1-8,text,true,507,4,4,91
1733108838506,214,HTTP Request,200,OK,Caso4 1-3,text,true,535,4,4,214
1733108838552,175,HTTP Request,200,OK,Caso4 1-7,text,true,507,3,3,175
1733108838654,71,HTTP Request,200,OK,Caso4 1-9,text,true,521,2,2,71
1733108838705,28,HTTP Request,200,OK,Caso4 1-10,text,true,507,1,1,28
1733108838755,5,HTTP Request,200,OK,Caso4 1-11,text,true,507,1,1,5
1733108838803,19,HTTP Request,200,OK,Caso4 1-12,text,true,521,1,1,19
1733108838853,5,HTTP Request,200,OK,Caso4 1-13,text,true,507,1,1,5
1733108838904,5,HTTP Request,200,OK,Caso4 1-14,text,true,507,1,1,5
1733108838955,17,HTTP Request,200,OK,Caso4 1-15,text,true,507,1,1,17
1733108839005,21,HTTP Request,200,OK,Caso4 1-16,text,true,521,1,1,21
1733108839055,5,HTTP Request,200,OK,Caso4 1-17,text,true,507,1,1,5
1733108839105,22,HTTP Request,200,OK,Caso4 1-18,text,true,521,1,1,22
1733108839155,5,HTTP Request,200,OK,Caso4 1-19,text,true,507,1,1,5
1733108839205,5,HTTP Request,200,OK,Caso4 1-20,text,true,507,1,1,5
1733108839255,15,HTTP Request,200,OK,Caso4 1-21,text,true,507,1,1,15
1733108839305,5,HTTP Request,200,OK,Caso4 1-22,text,true,507,1,1,5
1733108839356,16,HTTP Request,200,OK,Caso4 1-23,text,true,507,1,1,16
1733108839406,14,HTTP Request,200,OK,Caso4 1-24,text,true,507,1,1,14
1733108839456,16,HTTP Request,200,OK,Caso4 1-25,text,true,507,1,1,16
1733108839506,7,HTTP Request,200,OK,Caso4 1-26,text,true,507,1,1,7
1733108839555,7,HTTP Request,200,OK,Caso4 1-27,text,true,507,1,1,7
1733108839606,15,HTTP Request,200,OK,Caso4 1-28,text,true,507,1,1,15
1733108839655,17,HTTP Request,200,OK,Caso4 1-29,text,true,507,1,1,17
1733108839706,10,HTTP Request,200,OK,Caso4 1-30,text,true,507,1,1,10
1733108839755,9,HTTP Request,200,OK,Caso4 1-31,text,true,507,1,1,9
1733108839805,15,HTTP Request,200,OK,Caso4 1-32,text,true,507,1,1,15
1733108839855,7,HTTP Request,200,OK,Caso4 1-33,text,true,507,1,1,7
1733108839906,9,HTTP Request,200,OK,Caso4 1-34,text,true,507,1,1,9
1733108839955,16,HTTP Request,200,OK,Caso4 1-35,text,true,507,1,1,16
1733108840005,6,HTTP Request,200,OK,Caso4 1-36,text,true,507,1,1,6
1733108840055,14,HTTP Request,200,OK,Caso4 1-37,text,true,507,1,1,14
1733108840107,22,HTTP Request,200,OK,Caso4 1-38,text,true,507,1,1,22
1733108840156,21,HTTP Request,200,OK,Caso4 1-39,text,true,521,1,1,21
1733108840207,33,HTTP Request,200,OK,Caso4 1-40,text,true,521,1,1,32
1733108840257,22,HTTP Request,200,OK,Caso4 1-41,text,true,507,1,1,22
1733108840307,4,HTTP Request,200,OK,Caso4 1-42,text,true,507,1,1,4
1733108840357,17,HTTP Request,200,OK,Caso4 1-43,text,true,507,1,1,17
1733108840407,5,HTTP Request,200,OK,Caso4 1-44,text,true,507,1,1,5
1733108840457,21,HTTP Request,200,OK,Caso4 1-45,text,true,507,1,1,21
1733108840506,3,HTTP Request,200,OK,Caso4 1-46,text,true,507,1,1,3
1733108840557,17,HTTP Request,200,OK,Caso4 1-47,text,true,507,1,1,17
1733108840608,15,HTTP Request,200,OK,Caso4 1-48,text,true,507,1,1,15
1733108840657,5,HTTP Request,200,OK,Caso4 1-49,text,true,507,1,1,5
1733108840706,15,HTTP Request,200,OK,Caso4 1-50,text,true,507,1,1,15
1733108840757,10,HTTP Request,200,OK,Caso4 1-51,text,true,507,1,1,10
1733108840807,5,HTTP Request,200,OK,Caso4 1-52,text,true,507,1,1,5
1733108840857,18,HTTP Request,200,OK,Caso4 1-53,text,true,521,1,1,18
1733108840907,14,HTTP Request,200,OK,Caso4 1-54,text,true,507,1,1,14
1733108840957,4,HTTP Request,200,OK,Caso4 1-55,text,true,507,1,1,4
1733108841008,4,HTTP Request,200,OK,Caso4 1-56,text,true,507,1,1,4
1733108841058,4,HTTP Request,200,OK,Caso4 1-57,text,true,507,1,1,4
1733108841108,4,HTTP Request,200,OK,Caso4 1-58,text,true,507,1,1,4
1733108841158,17,HTTP Request,200,OK,Caso4 1-59,text,true,507,1,1,17
1733108841208,15,HTTP Request,200,OK,Caso4 1-60,text,true,507,1,1,15
1733108841256,14,HTTP Request,200,OK,Caso4 1-61,text,true,507,1,1,14
1733108841305,4,HTTP Request,200,OK,Caso4 1-62,text,true,507,1,1,4
1733108841357,12,HTTP Request,200,OK,Caso4 1-63,text,true,507,1,1,12
1733108841408,5,HTTP Request,200,OK,Caso4 1-64,text,true,507,1,1,5
1733108841458,15,HTTP Request,200,OK,Caso4 1-65,text,true,507,1,1,15
1733108841508,4,HTTP Request,200,OK,Caso4 1-66,text,true,507,1,1,4
1733108841559,16,HTTP Request,200,OK,Caso4 1-67,text,true,507,1,1,16
1733108841610,15,HTTP Request,200,OK,Caso4 1-68,text,true,507,1,1,15
1733108841659,17,HTTP Request,200,OK,Caso4 1-69,text,true,507,1,1,17
1733108841710,18,HTTP Request,200,OK,Caso4 1-70,text,true,507,1,1,17
1733108841761,20,HTTP Request,200,OK,Caso4 1-71,text,true,507,1,1,20
1733108841811,5,HTTP Request,200,OK,Caso4 1-72,text,true,507,1,1,5
1733108841860,21,HTTP Request,200,OK,Caso4 1-73,text,true,507,1,1,21
1733108841911,20,HTTP Request,200,OK,Caso4 1-74,text,true,507,1,1,20
1733108841962,17,HTTP Request,200,OK,Caso4 1-75,text,true,507,1,1,16
1733108842012,17,HTTP Request,200,OK,Caso4 1-76,text,true,507,1,1,17
1733108842063,5,HTTP Request,200,OK,Caso4 1-77,text,true,507,1,1,5
1733108842113,14,HTTP Request,200,OK,Caso4 1-78,text,true,507,1,1,13
1733108842164,5,HTTP Request,200,OK,Caso4 1-79,text,true,507,1,1,5
1733108842213,18,HTTP Request,200,OK,Caso4 1-80,text,true,507,1,1,18
1733108842264,5,HTTP Request,200,OK,Caso4 1-81,text,true,507,1,1,5
1733108842315,9,HTTP Request,200,OK,Caso4 1-82,text,true,507,1,1,9
1733108842365,20,HTTP Request,200,OK,Caso4 1-83,text,true,507,1,1,20
1733108842416,3,HTTP Request,200,OK,Caso4 1-84,text,true,507,1,1,3
1733108842465,15,HTTP Request,200,OK,Caso4 1-85,text,true,507,1,1,15
1733108842517,4,HTTP Request,200,OK,Caso4 1-86,text,true,507,1,1,4
1733108842567,5,HTTP Request,200,OK,Caso4 1-87,text,true,507,1,1,5
1733108842616,5,HTTP Request,200,OK,Caso4 1-88,text,true,507,1,1,5
1733108842666,14,HTTP Request,200,OK,Caso4 1-89,text,true,507,1,1,14
1733108842718,4,HTTP Request,200,OK,Caso4 1-90,text,true,507,1,1,4
1733108842768,27,HTTP Request,200,OK,Caso4 1-91,text,true,521,1,1,27
1733108842817,4,HTTP Request,200,OK,Caso4 1-92,text,true,507,1,1,4
1733108842867,29,HTTP Request,200,OK,Caso4 1-93,text,true,507,1,1,29
1733108842918,5,HTTP Request,200,OK,Caso4 1-94,text,true,507,1,1,5
1733108842974,14,HTTP Request,200,OK,Caso4 1-95,text,true,507,1,1,13
1733108843024,6,HTTP Request,200,OK,Caso4 1-96,text,true,507,1,1,6
1733108843083,5,HTTP Request,200,OK,Caso4 1-97,text,true,507,1,1,5
1733108843125,19,HTTP Request,200,OK,Caso4 1-98,text,true,507,1,1,19
1733108843176,4,HTTP Request,200,OK,Caso4 1-99,text,true,507,1,1,4
1733108843225,17,HTTP Request,200,OK,Caso4 1-100,text,true,507,1,1,17
