1733112396310,153,HTTP Request,200,OK,Caso4 1-5,text,true,507,29,29,153
1733112396308,166,HTTP Request,200,OK,Caso4 1-3,text,true,521,29,29,166
1733112396307,179,HTTP Request,200,OK,Caso4 1-19,text,true,549,28,28,179
1733112396355,142,HTTP Request,200,OK,Caso4 1-23,text,true,535,28,28,142
1733112396323,192,HTTP Request,200,OK,Caso4 1-21,text,true,521,28,28,191
1733112396310,207,HTTP Request,200,OK,Caso4 1-18,text,true,507,27,27,207
1733112396307,218,HTTP Request,200,OK,Caso4 1-13,text,true,521,27,27,218
1733112396308,218,HTTP Request,200,OK,Caso4 1-14,text,true,521,26,26,218
1733112396310,215,HTTP Request,200,OK,Caso4 1-8,text,true,507,25,25,215
1733112396310,234,HTTP Request,200,OK,Caso4 1-11,text,true,507,25,25,234
1733112396307,247,HTTP Request,200,OK,Caso4 1-4,text,true,535,25,25,247
1733112396340,216,HTTP Request,200,OK,Caso4 1-22,text,true,535,24,24,216
1733112396307,260,HTTP Request,200,OK,Caso4 1-17,text,true,507,23,23,260
1733112396310,258,HTTP Request,200,OK,Caso4 1-7,text,true,507,22,22,258
1733112396310,259,HTTP Request,200,OK,Caso4 1-1,text,true,521,21,21,259
1733112396307,271,HTTP Request,200,OK,Caso4 1-10,text,true,535,21,21,271
1733112396310,268,HTTP Request,200,OK,Caso4 1-2,text,true,521,21,21,268
1733112396372,215,HTTP Request,200,OK,Caso4 1-24,text,true,535,19,19,215
1733112396307,284,HTTP Request,200,OK,Caso4 1-9,text,true,549,19,19,284
1733112396307,289,HTTP Request,200,OK,Caso4 1-6,text,true,521,18,18,289
1733112396307,290,HTTP Request,200,OK,Caso4 1-15,text,true,521,17,17,290
1733112396306,290,HTTP Request,200,OK,Caso4 1-20,text,true,521,16,16,290
1733112396389,210,HTTP Request,200,OK,Caso4 1-25,text,true,535,15,15,210
1733112396537,62,HTTP Request,200,OK,Caso4 1-34,text,true,507,15,15,62
1733112396309,292,HTTP Request,200,OK,Caso4 1-16,text,true,521,13,13,292
1733112396310,296,HTTP Request,200,OK,Caso4 1-12,text,true,549,13,13,296
1733112396405,208,HTTP Request,200,OK,Caso4 1-26,text,true,507,12,12,208
1733112396522,92,HTTP Request,200,OK,Caso4 1-33,text,true,507,11,11,92
1733112396471,147,HTTP Request,200,OK,Caso4 1-30,text,true,521,10,10,147
1733112396487,132,HTTP Request,200,OK,Caso4 1-31,text,true,507,9,9,132
1733112396455,166,HTTP Request,200,OK,Caso4 1-29,text,true,521,9,9,166
1733112396438,184,HTTP Request,200,OK,Caso4 1-28,text,true,521,8,8,184
